Ghana_7336954_S1Weak.tif,Ghana_7336954_S2IndexLabelWeak.tif
Somalia_9481308_S1Weak.tif,Somalia_9481308_S2IndexLabelWeak.tif
Pakistan_2205057_S1Weak.tif,Pakistan_2205057_S2IndexLabelWeak.tif
Bolivia_2119180_S1Weak.tif,Bolivia_2119180_S2IndexLabelWeak.tif
USA_6167973_S1Weak.tif,USA_6167973_S2IndexLabelWeak.tif
Bolivia_694486_S1Weak.tif,Bolivia_694486_S2IndexLabelWeak.tif
Sri-Lanka_7529814_S1Weak.tif,Sri-Lanka_7529814_S2IndexLabelWeak.tif
Colombia_3654279_S1Weak.tif,Colombia_3654279_S2IndexLabelWeak.tif
Sri-Lanka_6864853_S1Weak.tif,Sri-Lanka_6864853_S2IndexLabelWeak.tif
USA_489716_S1Weak.tif,USA_489716_S2IndexLabelWeak.tif
Nigeria_6181914_S1Weak.tif,Nigeria_6181914_S2IndexLabelWeak.tif
Bolivia_2302262_S1Weak.tif,Bolivia_2302262_S2IndexLabelWeak.tif
Ghana_2832370_S1Weak.tif,Ghana_2832370_S2IndexLabelWeak.tif
India_7163050_S1Weak.tif,India_7163050_S2IndexLabelWeak.tif
Nigeria_144699_S1Weak.tif,Nigeria_144699_S2IndexLabelWeak.tif
Colombia_166179_S1Weak.tif,Colombia_166179_S2IndexLabelWeak.tif
India_8043790_S1Weak.tif,India_8043790_S2IndexLabelWeak.tif
Ghana_965953_S1Weak.tif,Ghana_965953_S2IndexLabelWeak.tif
Paraguay_2988277_S1Weak.tif,Paraguay_2988277_S2IndexLabelWeak.tif
USA_7916259_S1Weak.tif,USA_7916259_S2IndexLabelWeak.tif
USA_8734127_S1Weak.tif,USA_8734127_S2IndexLabelWeak.tif
Bolivia_3872972_S1Weak.tif,Bolivia_3872972_S2IndexLabelWeak.tif
India_78516_S1Weak.tif,India_78516_S2IndexLabelWeak.tif
India_5314754_S1Weak.tif,India_5314754_S2IndexLabelWeak.tif
Pakistan_2000337_S1Weak.tif,Pakistan_2000337_S2IndexLabelWeak.tif
Bolivia_1966339_S1Weak.tif,Bolivia_1966339_S2IndexLabelWeak.tif
India_4529947_S1Weak.tif,India_4529947_S2IndexLabelWeak.tif
Somalia_3943506_S1Weak.tif,Somalia_3943506_S2IndexLabelWeak.tif
India_4510486_S1Weak.tif,India_4510486_S2IndexLabelWeak.tif
India_1677419_S1Weak.tif,India_1677419_S2IndexLabelWeak.tif
USA_8505105_S1Weak.tif,USA_8505105_S2IndexLabelWeak.tif
Pakistan_6039256_S1Weak.tif,Pakistan_6039256_S2IndexLabelWeak.tif
USA_9262001_S1Weak.tif,USA_9262001_S2IndexLabelWeak.tif
Sri-Lanka_7022562_S1Weak.tif,Sri-Lanka_7022562_S2IndexLabelWeak.tif
Nigeria_7810026_S1Weak.tif,Nigeria_7810026_S2IndexLabelWeak.tif
India_9940704_S1Weak.tif,India_9940704_S2IndexLabelWeak.tif
India_7455869_S1Weak.tif,India_7455869_S2IndexLabelWeak.tif
Bolivia_5795530_S1Weak.tif,Bolivia_5795530_S2IndexLabelWeak.tif
Pakistan_2895699_S1Weak.tif,Pakistan_2895699_S2IndexLabelWeak.tif
Paraguay_2241084_S1Weak.tif,Paraguay_2241084_S2IndexLabelWeak.tif
Paraguay_3252429_S1Weak.tif,Paraguay_3252429_S2IndexLabelWeak.tif
Sri-Lanka_5802823_S1Weak.tif,Sri-Lanka_5802823_S2IndexLabelWeak.tif
Colombia_8627182_S1Weak.tif,Colombia_8627182_S2IndexLabelWeak.tif
Colombia_1472199_S1Weak.tif,Colombia_1472199_S2IndexLabelWeak.tif
India_3176813_S1Weak.tif,India_3176813_S2IndexLabelWeak.tif
India_2157095_S1Weak.tif,India_2157095_S2IndexLabelWeak.tif
India_8798232_S1Weak.tif,India_8798232_S2IndexLabelWeak.tif
Pakistan_6145193_S1Weak.tif,Pakistan_6145193_S2IndexLabelWeak.tif
Spain_2931726_S1Weak.tif,Spain_2931726_S2IndexLabelWeak.tif
USA_5353218_S1Weak.tif,USA_5353218_S2IndexLabelWeak.tif
Sri-Lanka_8905771_S1Weak.tif,Sri-Lanka_8905771_S2IndexLabelWeak.tif
Sri-Lanka_8282190_S1Weak.tif,Sri-Lanka_8282190_S2IndexLabelWeak.tif
Paraguay_6415019_S1Weak.tif,Paraguay_6415019_S2IndexLabelWeak.tif
USA_7753285_S1Weak.tif,USA_7753285_S2IndexLabelWeak.tif
Pakistan_6613801_S1Weak.tif,Pakistan_6613801_S2IndexLabelWeak.tif
USA_1256589_S1Weak.tif,USA_1256589_S2IndexLabelWeak.tif
Paraguay_550019_S1Weak.tif,Paraguay_550019_S2IndexLabelWeak.tif
India_5834089_S1Weak.tif,India_5834089_S2IndexLabelWeak.tif
USA_3182149_S1Weak.tif,USA_3182149_S2IndexLabelWeak.tif
India_5262127_S1Weak.tif,India_5262127_S2IndexLabelWeak.tif
USA_5057853_S1Weak.tif,USA_5057853_S2IndexLabelWeak.tif
Paraguay_9631065_S1Weak.tif,Paraguay_9631065_S2IndexLabelWeak.tif
India_6129838_S1Weak.tif,India_6129838_S2IndexLabelWeak.tif
Bolivia_3153671_S1Weak.tif,Bolivia_3153671_S2IndexLabelWeak.tif
Bolivia_2178212_S1Weak.tif,Bolivia_2178212_S2IndexLabelWeak.tif
Bolivia_9976699_S1Weak.tif,Bolivia_9976699_S2IndexLabelWeak.tif
Colombia_1726689_S1Weak.tif,Colombia_1726689_S2IndexLabelWeak.tif
USA_448429_S1Weak.tif,USA_448429_S2IndexLabelWeak.tif
USA_6314481_S1Weak.tif,USA_6314481_S2IndexLabelWeak.tif
USA_6169358_S1Weak.tif,USA_6169358_S2IndexLabelWeak.tif
Pakistan_8345865_S1Weak.tif,Pakistan_8345865_S2IndexLabelWeak.tif
India_246766_S1Weak.tif,India_246766_S2IndexLabelWeak.tif
Ghana_7645172_S1Weak.tif,Ghana_7645172_S2IndexLabelWeak.tif
Paraguay_5990114_S1Weak.tif,Paraguay_5990114_S2IndexLabelWeak.tif
Colombia_4481707_S1Weak.tif,Colombia_4481707_S2IndexLabelWeak.tif
Spain_2802426_S1Weak.tif,Spain_2802426_S2IndexLabelWeak.tif
Spain_303645_S1Weak.tif,Spain_303645_S2IndexLabelWeak.tif
Colombia_9807994_S1Weak.tif,Colombia_9807994_S2IndexLabelWeak.tif
Bolivia_1282795_S1Weak.tif,Bolivia_1282795_S2IndexLabelWeak.tif
Pakistan_4056020_S1Weak.tif,Pakistan_4056020_S2IndexLabelWeak.tif
USA_8125124_S1Weak.tif,USA_8125124_S2IndexLabelWeak.tif
Colombia_5862472_S1Weak.tif,Colombia_5862472_S2IndexLabelWeak.tif
Paraguay_7990252_S1Weak.tif,Paraguay_7990252_S2IndexLabelWeak.tif
Ghana_8423507_S1Weak.tif,Ghana_8423507_S2IndexLabelWeak.tif
USA_2112243_S1Weak.tif,USA_2112243_S2IndexLabelWeak.tif
India_7973673_S1Weak.tif,India_7973673_S2IndexLabelWeak.tif
USA_5178150_S1Weak.tif,USA_5178150_S2IndexLabelWeak.tif
Bolivia_873426_S1Weak.tif,Bolivia_873426_S2IndexLabelWeak.tif
Paraguay_8823001_S1Weak.tif,Paraguay_8823001_S2IndexLabelWeak.tif
Colombia_6226591_S1Weak.tif,Colombia_6226591_S2IndexLabelWeak.tif
Pakistan_6970655_S1Weak.tif,Pakistan_6970655_S2IndexLabelWeak.tif
India_8520114_S1Weak.tif,India_8520114_S2IndexLabelWeak.tif
Bolivia_1928220_S1Weak.tif,Bolivia_1928220_S2IndexLabelWeak.tif
Paraguay_7192804_S1Weak.tif,Paraguay_7192804_S2IndexLabelWeak.tif
Colombia_7768167_S1Weak.tif,Colombia_7768167_S2IndexLabelWeak.tif
India_3430253_S1Weak.tif,India_3430253_S2IndexLabelWeak.tif
Paraguay_6948893_S1Weak.tif,Paraguay_6948893_S2IndexLabelWeak.tif
Colombia_1548748_S1Weak.tif,Colombia_1548748_S2IndexLabelWeak.tif
Paraguay_8289427_S1Weak.tif,Paraguay_8289427_S2IndexLabelWeak.tif
Paraguay_3912410_S1Weak.tif,Paraguay_3912410_S2IndexLabelWeak.tif
Ghana_3953261_S1Weak.tif,Ghana_3953261_S2IndexLabelWeak.tif
India_1602986_S1Weak.tif,India_1602986_S2IndexLabelWeak.tif
Nigeria_4468472_S1Weak.tif,Nigeria_4468472_S2IndexLabelWeak.tif
Pakistan_7229210_S1Weak.tif,Pakistan_7229210_S2IndexLabelWeak.tif
Somalia_2257790_S1Weak.tif,Somalia_2257790_S2IndexLabelWeak.tif
Somalia_2426501_S1Weak.tif,Somalia_2426501_S2IndexLabelWeak.tif
Pakistan_3006755_S1Weak.tif,Pakistan_3006755_S2IndexLabelWeak.tif
Bolivia_4254793_S1Weak.tif,Bolivia_4254793_S2IndexLabelWeak.tif
Paraguay_4059946_S1Weak.tif,Paraguay_4059946_S2IndexLabelWeak.tif
Pakistan_6813037_S1Weak.tif,Pakistan_6813037_S2IndexLabelWeak.tif
USA_9895018_S1Weak.tif,USA_9895018_S2IndexLabelWeak.tif
Colombia_9471360_S1Weak.tif,Colombia_9471360_S2IndexLabelWeak.tif
Nigeria_7430468_S1Weak.tif,Nigeria_7430468_S2IndexLabelWeak.tif
India_6707364_S1Weak.tif,India_6707364_S2IndexLabelWeak.tif
Colombia_9967085_S1Weak.tif,Colombia_9967085_S2IndexLabelWeak.tif
Sri-Lanka_963223_S1Weak.tif,Sri-Lanka_963223_S2IndexLabelWeak.tif
India_6867277_S1Weak.tif,India_6867277_S2IndexLabelWeak.tif
Pakistan_5457831_S1Weak.tif,Pakistan_5457831_S2IndexLabelWeak.tif
Somalia_963728_S1Weak.tif,Somalia_963728_S2IndexLabelWeak.tif
Bolivia_6722653_S1Weak.tif,Bolivia_6722653_S2IndexLabelWeak.tif
Colombia_8748465_S1Weak.tif,Colombia_8748465_S2IndexLabelWeak.tif
Nigeria_7236513_S1Weak.tif,Nigeria_7236513_S2IndexLabelWeak.tif
Pakistan_4947323_S1Weak.tif,Pakistan_4947323_S2IndexLabelWeak.tif
Colombia_3923347_S1Weak.tif,Colombia_3923347_S2IndexLabelWeak.tif
Bolivia_6639176_S1Weak.tif,Bolivia_6639176_S2IndexLabelWeak.tif
USA_9294409_S1Weak.tif,USA_9294409_S2IndexLabelWeak.tif
India_2200346_S1Weak.tif,India_2200346_S2IndexLabelWeak.tif
Spain_6605287_S1Weak.tif,Spain_6605287_S2IndexLabelWeak.tif
India_3540905_S1Weak.tif,India_3540905_S2IndexLabelWeak.tif
India_340688_S1Weak.tif,India_340688_S2IndexLabelWeak.tif
USA_2044995_S1Weak.tif,USA_2044995_S2IndexLabelWeak.tif
Bolivia_3645676_S1Weak.tif,Bolivia_3645676_S2IndexLabelWeak.tif
Somalia_2339113_S1Weak.tif,Somalia_2339113_S2IndexLabelWeak.tif
Colombia_9401433_S1Weak.tif,Colombia_9401433_S2IndexLabelWeak.tif
Sri-Lanka_4997094_S1Weak.tif,Sri-Lanka_4997094_S2IndexLabelWeak.tif
India_7741791_S1Weak.tif,India_7741791_S2IndexLabelWeak.tif
India_8739506_S1Weak.tif,India_8739506_S2IndexLabelWeak.tif
USA_208966_S1Weak.tif,USA_208966_S2IndexLabelWeak.tif
Bolivia_1177945_S1Weak.tif,Bolivia_1177945_S2IndexLabelWeak.tif
Sri-Lanka_1074964_S1Weak.tif,Sri-Lanka_1074964_S2IndexLabelWeak.tif
Pakistan_765826_S1Weak.tif,Pakistan_765826_S2IndexLabelWeak.tif
Nigeria_3166925_S1Weak.tif,Nigeria_3166925_S2IndexLabelWeak.tif
Somalia_2028985_S1Weak.tif,Somalia_2028985_S2IndexLabelWeak.tif
Somalia_7846145_S1Weak.tif,Somalia_7846145_S2IndexLabelWeak.tif
Colombia_5557950_S1Weak.tif,Colombia_5557950_S2IndexLabelWeak.tif
India_6590268_S1Weak.tif,India_6590268_S2IndexLabelWeak.tif
USA_6827105_S1Weak.tif,USA_6827105_S2IndexLabelWeak.tif
Nigeria_2897989_S1Weak.tif,Nigeria_2897989_S2IndexLabelWeak.tif
Paraguay_2207367_S1Weak.tif,Paraguay_2207367_S2IndexLabelWeak.tif
India_9842688_S1Weak.tif,India_9842688_S2IndexLabelWeak.tif
Sri-Lanka_348501_S1Weak.tif,Sri-Lanka_348501_S2IndexLabelWeak.tif
USA_9912679_S1Weak.tif,USA_9912679_S2IndexLabelWeak.tif
Colombia_1318962_S1Weak.tif,Colombia_1318962_S2IndexLabelWeak.tif
Colombia_9147026_S1Weak.tif,Colombia_9147026_S2IndexLabelWeak.tif
India_2143705_S1Weak.tif,India_2143705_S2IndexLabelWeak.tif
India_9933248_S1Weak.tif,India_9933248_S2IndexLabelWeak.tif
Pakistan_8916932_S1Weak.tif,Pakistan_8916932_S2IndexLabelWeak.tif
India_6171036_S1Weak.tif,India_6171036_S2IndexLabelWeak.tif
USA_262577_S1Weak.tif,USA_262577_S2IndexLabelWeak.tif
India_6802525_S1Weak.tif,India_6802525_S2IndexLabelWeak.tif
Colombia_1602844_S1Weak.tif,Colombia_1602844_S2IndexLabelWeak.tif
Sri-Lanka_7535411_S1Weak.tif,Sri-Lanka_7535411_S2IndexLabelWeak.tif
Spain_3152480_S1Weak.tif,Spain_3152480_S2IndexLabelWeak.tif
USA_4662123_S1Weak.tif,USA_4662123_S2IndexLabelWeak.tif
Bolivia_7371616_S1Weak.tif,Bolivia_7371616_S2IndexLabelWeak.tif
India_8871992_S1Weak.tif,India_8871992_S2IndexLabelWeak.tif
Somalia_5922750_S1Weak.tif,Somalia_5922750_S2IndexLabelWeak.tif
Spain_2201769_S1Weak.tif,Spain_2201769_S2IndexLabelWeak.tif
Spain_3159511_S1Weak.tif,Spain_3159511_S2IndexLabelWeak.tif
Ghana_5908959_S1Weak.tif,Ghana_5908959_S2IndexLabelWeak.tif
Bolivia_1009032_S1Weak.tif,Bolivia_1009032_S2IndexLabelWeak.tif
India_5365399_S1Weak.tif,India_5365399_S2IndexLabelWeak.tif
Pakistan_9325977_S1Weak.tif,Pakistan_9325977_S2IndexLabelWeak.tif
Paraguay_3463130_S1Weak.tif,Paraguay_3463130_S2IndexLabelWeak.tif
Bolivia_1406494_S1Weak.tif,Bolivia_1406494_S2IndexLabelWeak.tif
Paraguay_7564689_S1Weak.tif,Paraguay_7564689_S2IndexLabelWeak.tif
USA_317475_S1Weak.tif,USA_317475_S2IndexLabelWeak.tif
Bolivia_2347203_S1Weak.tif,Bolivia_2347203_S2IndexLabelWeak.tif
Bolivia_2573309_S1Weak.tif,Bolivia_2573309_S2IndexLabelWeak.tif
Colombia_8815048_S1Weak.tif,Colombia_8815048_S2IndexLabelWeak.tif
Colombia_3181079_S1Weak.tif,Colombia_3181079_S2IndexLabelWeak.tif
India_1451957_S1Weak.tif,India_1451957_S2IndexLabelWeak.tif
India_6872002_S1Weak.tif,India_6872002_S2IndexLabelWeak.tif
Paraguay_7456202_S1Weak.tif,Paraguay_7456202_S2IndexLabelWeak.tif
India_3748827_S1Weak.tif,India_3748827_S2IndexLabelWeak.tif
USA_3642025_S1Weak.tif,USA_3642025_S2IndexLabelWeak.tif
India_8585244_S1Weak.tif,India_8585244_S2IndexLabelWeak.tif
Sri-Lanka_2611410_S1Weak.tif,Sri-Lanka_2611410_S2IndexLabelWeak.tif
Sri-Lanka_4654062_S1Weak.tif,Sri-Lanka_4654062_S2IndexLabelWeak.tif
Sri-Lanka_5857170_S1Weak.tif,Sri-Lanka_5857170_S2IndexLabelWeak.tif
Ghana_7640903_S1Weak.tif,Ghana_7640903_S2IndexLabelWeak.tif
Somalia_3462321_S1Weak.tif,Somalia_3462321_S2IndexLabelWeak.tif
Colombia_3526814_S1Weak.tif,Colombia_3526814_S2IndexLabelWeak.tif
Somalia_110196_S1Weak.tif,Somalia_110196_S2IndexLabelWeak.tif
Paraguay_5859387_S1Weak.tif,Paraguay_5859387_S2IndexLabelWeak.tif
Spain_3234783_S1Weak.tif,Spain_3234783_S2IndexLabelWeak.tif
Ghana_3237970_S1Weak.tif,Ghana_3237970_S2IndexLabelWeak.tif
Colombia_9765487_S1Weak.tif,Colombia_9765487_S2IndexLabelWeak.tif
USA_931153_S1Weak.tif,USA_931153_S2IndexLabelWeak.tif
Bolivia_1037580_S1Weak.tif,Bolivia_1037580_S2IndexLabelWeak.tif
Colombia_7363062_S1Weak.tif,Colombia_7363062_S2IndexLabelWeak.tif
Spain_529222_S1Weak.tif,Spain_529222_S2IndexLabelWeak.tif
India_3333217_S1Weak.tif,India_3333217_S2IndexLabelWeak.tif
Spain_1863380_S1Weak.tif,Spain_1863380_S2IndexLabelWeak.tif
Paraguay_7630112_S1Weak.tif,Paraguay_7630112_S2IndexLabelWeak.tif
India_9302209_S1Weak.tif,India_9302209_S2IndexLabelWeak.tif
Colombia_420611_S1Weak.tif,Colombia_420611_S2IndexLabelWeak.tif
Ghana_2341743_S1Weak.tif,Ghana_2341743_S2IndexLabelWeak.tif
Somalia_9167490_S1Weak.tif,Somalia_9167490_S2IndexLabelWeak.tif
Spain_9561058_S1Weak.tif,Spain_9561058_S2IndexLabelWeak.tif
Colombia_3787157_S1Weak.tif,Colombia_3787157_S2IndexLabelWeak.tif
USA_4941863_S1Weak.tif,USA_4941863_S2IndexLabelWeak.tif
Ghana_5992759_S1Weak.tif,Ghana_5992759_S2IndexLabelWeak.tif
USA_7036700_S1Weak.tif,USA_7036700_S2IndexLabelWeak.tif
Bolivia_6683057_S1Weak.tif,Bolivia_6683057_S2IndexLabelWeak.tif
Sri-Lanka_4684668_S1Weak.tif,Sri-Lanka_4684668_S2IndexLabelWeak.tif
Colombia_404390_S1Weak.tif,Colombia_404390_S2IndexLabelWeak.tif
Colombia_8735676_S1Weak.tif,Colombia_8735676_S2IndexLabelWeak.tif
India_8766372_S1Weak.tif,India_8766372_S2IndexLabelWeak.tif
Spain_376456_S1Weak.tif,Spain_376456_S2IndexLabelWeak.tif
Paraguay_6228504_S1Weak.tif,Paraguay_6228504_S2IndexLabelWeak.tif
Pakistan_163672_S1Weak.tif,Pakistan_163672_S2IndexLabelWeak.tif
Sri-Lanka_1527331_S1Weak.tif,Sri-Lanka_1527331_S2IndexLabelWeak.tif
Bolivia_6552604_S1Weak.tif,Bolivia_6552604_S2IndexLabelWeak.tif
Colombia_9179697_S1Weak.tif,Colombia_9179697_S2IndexLabelWeak.tif
USA_2067443_S1Weak.tif,USA_2067443_S2IndexLabelWeak.tif
Colombia_2042672_S1Weak.tif,Colombia_2042672_S2IndexLabelWeak.tif
USA_1685687_S1Weak.tif,USA_1685687_S2IndexLabelWeak.tif
Paraguay_9118457_S1Weak.tif,Paraguay_9118457_S2IndexLabelWeak.tif
Sri-Lanka_9986038_S1Weak.tif,Sri-Lanka_9986038_S2IndexLabelWeak.tif
Bolivia_66209_S1Weak.tif,Bolivia_66209_S2IndexLabelWeak.tif
Bolivia_4575853_S1Weak.tif,Bolivia_4575853_S2IndexLabelWeak.tif
India_1364095_S1Weak.tif,India_1364095_S2IndexLabelWeak.tif
Sri-Lanka_9621199_S1Weak.tif,Sri-Lanka_9621199_S2IndexLabelWeak.tif
Colombia_2244629_S1Weak.tif,Colombia_2244629_S2IndexLabelWeak.tif
Paraguay_7538205_S1Weak.tif,Paraguay_7538205_S2IndexLabelWeak.tif
Sri-Lanka_5517150_S1Weak.tif,Sri-Lanka_5517150_S2IndexLabelWeak.tif
Colombia_278406_S1Weak.tif,Colombia_278406_S2IndexLabelWeak.tif
Ghana_9070819_S1Weak.tif,Ghana_9070819_S2IndexLabelWeak.tif
Colombia_6616074_S1Weak.tif,Colombia_6616074_S2IndexLabelWeak.tif
Colombia_6513479_S1Weak.tif,Colombia_6513479_S2IndexLabelWeak.tif
India_6320105_S1Weak.tif,India_6320105_S2IndexLabelWeak.tif
Colombia_7150418_S1Weak.tif,Colombia_7150418_S2IndexLabelWeak.tif
Ghana_3646169_S1Weak.tif,Ghana_3646169_S2IndexLabelWeak.tif
Paraguay_7746346_S1Weak.tif,Paraguay_7746346_S2IndexLabelWeak.tif
India_2434000_S1Weak.tif,India_2434000_S2IndexLabelWeak.tif
India_627783_S1Weak.tif,India_627783_S2IndexLabelWeak.tif
Ghana_3010645_S1Weak.tif,Ghana_3010645_S2IndexLabelWeak.tif
USA_7932092_S1Weak.tif,USA_7932092_S2IndexLabelWeak.tif
Spain_4094271_S1Weak.tif,Spain_4094271_S2IndexLabelWeak.tif
Colombia_7447292_S1Weak.tif,Colombia_7447292_S2IndexLabelWeak.tif
USA_3716522_S1Weak.tif,USA_3716522_S2IndexLabelWeak.tif
Paraguay_579665_S1Weak.tif,Paraguay_579665_S2IndexLabelWeak.tif
India_3871507_S1Weak.tif,India_3871507_S2IndexLabelWeak.tif
Sri-Lanka_6576612_S1Weak.tif,Sri-Lanka_6576612_S2IndexLabelWeak.tif
India_8150162_S1Weak.tif,India_8150162_S2IndexLabelWeak.tif
Spain_2133420_S1Weak.tif,Spain_2133420_S2IndexLabelWeak.tif
Colombia_4786228_S1Weak.tif,Colombia_4786228_S2IndexLabelWeak.tif
Pakistan_6164806_S1Weak.tif,Pakistan_6164806_S2IndexLabelWeak.tif
USA_7106797_S1Weak.tif,USA_7106797_S2IndexLabelWeak.tif
Spain_4354065_S1Weak.tif,Spain_4354065_S2IndexLabelWeak.tif
Pakistan_4575369_S1Weak.tif,Pakistan_4575369_S2IndexLabelWeak.tif
Sri-Lanka_8508327_S1Weak.tif,Sri-Lanka_8508327_S2IndexLabelWeak.tif
USA_7974152_S1Weak.tif,USA_7974152_S2IndexLabelWeak.tif
Colombia_8309051_S1Weak.tif,Colombia_8309051_S2IndexLabelWeak.tif
Ghana_4860845_S1Weak.tif,Ghana_4860845_S2IndexLabelWeak.tif
Colombia_984918_S1Weak.tif,Colombia_984918_S2IndexLabelWeak.tif
Bolivia_4951438_S1Weak.tif,Bolivia_4951438_S2IndexLabelWeak.tif
Colombia_4529963_S1Weak.tif,Colombia_4529963_S2IndexLabelWeak.tif
